"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"CSP4",4.75488750216347,3.32192809488736,4.32192809488736,4.95419631038687,4.90689059560852,4.39231742277876,3.4594316186373,2.58496250072116,3.8073549220576,3.16992500144231,2.58496250072116,1.58496250072116,4.16992500144231,4.16992500144231,3,4.32192809488736,4.95419631038687,3.32192809488736,1,3.16992500144231,2.58496250072116,2,3.58496250072116,3.4594316186373,5.39231742277876,4.16992500144231,5.32192809488736,4.16992500144231,5.04439411935845,5.04439411935845,3.32192809488736,4.16992500144231,3.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736
"LOC411373",4.24792751344359,4.64385618977472,4.58496250072116,4.75488750216347,3.70043971814109,4.58496250072116,3.70043971814109,1,3.32192809488736,3.32192809488736,2.32192809488736,2.58496250072116,4.39231742277876,4,4.52356195605701,3.70043971814109,3.58496250072116,4.24792751344359,2.32192809488736,3,1.58496250072116,3.16992500144231,2,0,4.08746284125034,4.39231742277876,4,4.08746284125034,3.70043971814109,4.39231742277876,0,2.58496250072116,2.32192809488736,2.8073549220576,2.58496250072116,3.58496250072116
"LOC100578067",8.2045711442492,8.0389189892923,7.94836723158468,8.32192809488736,8.2240016741981,8.37937836707126,7.4757334309664,6.68650052718322,6.9188632372746,7.21916852046216,7.16992500144231,7.03342300153745,6.6582114827518,6.3037807481771,6.59991284218713,6.93073733756289,6.71424551766612,7.36632221424582,5.4594316186373,4.95419631038687,4.85798099512757,4.58496250072116,5.16992500144231,5.64385618977472,7.33091687811462,7.21916852046216,6.85798099512757,6.33985000288462,7,6.70043971814109,5.32192809488736,5.4594316186373,5.12928301694497,5.08746284125034,4.85798099512757,5.28540221886225
"LOC100577722",5.52356195605701,5.24792751344359,5.4594316186373,5.64385618977472,5.97727992349992,5.61470984411521,4.52356195605701,4.85798099512757,4.75488750216347,4.95419631038687,4.75488750216347,5.20945336562895,5.70043971814109,6.33985000288462,5.8073549220576,6.53915881110803,5.8073549220576,6.5077946401987,4.85798099512757,3.90689059560852,4.95419631038687,5,4.75488750216347,4.85798099512757,6.62935662007961,5.88264304936184,7.10852445677817,7.01122725542325,6.44294349584873,6.3037807481771,5.39231742277876,5.85798099512757,5.12928301694497,4.64385618977472,3.58496250072116,4.52356195605701
"LOC726250",7.53138146051631,8.04984854945056,7.48381577726426,8.2336196767597,8.56605403817109,8.47167521439204,8.07681559705083,7.49984588708321,6.56985560833095,7.96000193206808,7.61470984411521,8.26209484537018,8.2045711442492,7.88264304936184,7.57742882803575,9.01122725542325,8.55842071326866,8.29001884693262,6.16992500144231,6.52356195605701,6.8703647195834,6.88264304936184,6.64385618977472,6.14974711950468,7.4178525148859,7.14974711950468,6.76818432477693,5.97727992349992,7.467605550083,6.68650052718322,10.120237877342,10.3608470841797,10.0714623625566,10.4858293087019,10.9277779620823,10.5117526537674
"LOC725031",10.6786001390995,11.0077281146323,10.9016211583461,11.2215871212648,11.1137421660492,10.3826240265749,11.2070143201775,11.3761253892762,10.467605550083,11.3162815317462,11.5196362528432,11.5211096436513,10.7021726853655,10.9410476063406,11.0299773465896,11.1592406504117,11.3923174227788,11.4241662888181,11.5651020783603,11.2951949558807,12.1150436501617,11.5043224482919,11.5318687751776,11.5646258627954,10.5745935273376,11.1579784499454,11.0881256921882,11.0021117764799,10.8105716347411,10.7640422173066,11.7870863245516,11.2360141919001,10.813781191217,11.7228075311695,11.0354864512922,11.1947568544222
"LOC100577725",2.32192809488736,1.58496250072116,2,2.8073549220576,1.58496250072116,2,3.8073549220576,3.8073549220576,3,4.52356195605701,3,4.24792751344359,2,0,1,1.58496250072116,2.32192809488736,0,3.4594316186373,3.4594316186373,3,3.32192809488736,4.08746284125034,3.4594316186373,2.32192809488736,2.32192809488736,2,2,3.16992500144231,0,2.8073549220576,2.32192809488736,1,1.58496250072116,1,1.58496250072116
"LOC551532",10.0430272835945,9.93369065495223,10.0279059965699,10.2143191208008,10.3072008091408,10.2215871212648,9.54496443278924,9.67771964164101,9.6724253419715,9.88569637333939,9.70390357344466,10.0927571409199,10.4450148458684,10.8872206154684,10.3998119593257,10.7082217300384,10.4898479604393,10.8864586957037,9.14210705730255,8.69696752623429,9.21431912080077,9.62935662007961,8.66533591718518,9.11374216604919,10.1674181458317,10.0940776856719,10.5372184005386,10.8225708309502,10.5574637015978,10.5333297323058,9.96289600533726,10.0361736125535,9.5980525001616,9.19967234483636,9.63481105017172,9.37068740680722
"TpnCI",11.8505775472056,11.97046544078,11.7756102807595,11.8982234712156,12.0980320829605,11.9355334129507,11.6595499968799,11.6393407086522,11.642051692928,11.8057438721516,11.5655781367843,11.9901039638575,11.7586396370246,11.5651020783603,11.0828143376723,11.624338545313,11.5478585060584,11.5868397879618,12.0881256921882,12.2653220242349,11.794009645021,11.9939997917925,12.0087787482805,12.0664256006356,11.8177831217745,11.714674827308,11.5679560754155,11.8853150610494,11.9697462508145,11.8684367558582,12.1153688378202,12.4354098231633,12.2790301364496,11.6416002158344,12.017852331906,12.2822196956726
"LOC411955",9.73640193131829,9.83289001416474,9.52552080909507,9.76487159073609,10.0042204663182,9.18982455888002,10.2644426002266,10.5698556083309,10.0498485494506,10.4848228942621,10.8423503434138,10.9046346216682,10.0940776856719,10.4655664048094,10.2008986050384,10.4019461239765,10.3782948559119,10.5313814605163,10.6847486204216,10.3837042924741,11.0313565962557,10.8233672400462,10.3880172853451,10.4178525148859,9.81378119121704,10.3454052467178,10.3520434257954,10.4908508767403,10.1611318829843,10.0874628412503,10.967226258836,11.2532565797812,10.7772553151919,10.581200581925,10.5545888516776,10.3037807481771
"LOC102654841",0,0,1,0,1.58496250072116,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,2,3.16992500144231,3.4594316186373,3.70043971814109,3.4594316186373,3.32192809488736,2
"LOC102655849",5.24792751344359,5.7279204545632,5.83289001416474,5.75488750216347,5.55458885167764,5.8073549220576,5.64385618977472,5.61470984411521,5.20945336562895,4.64385618977472,4.8073549220576,5.16992500144231,4.32192809488736,3.90689059560852,4.4594316186373,4.58496250072116,4.24792751344359,5.39231742277876,6.37503943134692,6.61470984411521,5.90689059560852,5.6724253419715,5.04439411935845,5.58496250072116,5.52356195605701,6,4.52356195605701,5.16992500144231,5.55458885167764,5.35755200461808,5.12928301694497,5.85798099512757,6.12928301694497,5.4262647547021,5.12928301694497,4.95419631038687
"LOC724652",8.51569983828404,8.34429590791582,8.55074678538324,9.06069593168755,8.77478705960117,8.59991284218713,7.74819284958946,6.64385618977472,7.23840473932508,7.62205181945638,6.8073549220576,7.4594316186373,7.5077946401987,7,7.467605550083,7.74819284958946,8.08214904135387,8.02790599656988,7.09803208296053,6.85798099512757,6.70043971814109,7.04439411935845,7.04439411935845,6.79441586635011,8.63299519714296,8.41362792902417,8.4178525148859,7.8073549220576,8.84235034341381,8.20945336562895,7.3037807481771,7,7.49984588708321,8.58871463558226,8.12412131182919,8.06069593168755
"LOC107965339",4.32192809488736,5.04439411935845,4,4.16992500144231,5.64385618977472,4.95419631038687,3.90689059560852,4.58496250072116,3.58496250072116,4.08746284125034,4.16992500144231,3.70043971814109,4.16992500144231,4.64385618977472,4.08746284125034,4.4594316186373,5,4.52356195605701,2,1.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.16992500144231,4.90689059560852,5,4.24792751344359,4.08746284125034,4.90689059560852,5.08746284125034,6.14974711950468,4.75488750216347,4.4594316186373,5.49185309632967,5.32192809488736,4.64385618977472
"LOC409026",10.2467405984931,10.209453365629,10.18982455888,10.2491134527137,10.4998458870832,10.2644426002266,10.3442959079158,10.431497604258,10.4210128557792,10.677719641641,10.4828079567267,10.9614496943982,10.3140167039014,10.3253054550897,10.075479149488,10.9844184588011,10.0940776856719,10.632995197143,10.8795832496128,10.7498694273968,11.1786648510065,11.0084286220706,10.7714894695006,11.0402897210257,10.1996723448364,10.3106127816595,10.3619437737352,10.6908710092923,10.4439795426013,10.4377520723236,10.8454900509444,11.3782948559119,10.7490313820402,10.283088353024,10.5915223465707,10.8225708309502
"LOC409058",1.58496250072116,1.58496250072116,2,1,3,1,2.32192809488736,1.58496250072116,2,1.58496250072116,1,3.32192809488736,1.58496250072116,0,1,1,2,0,3.4594316186373,4,2.32192809488736,3.58496250072116,3.70043971814109,4.52356195605701,3,0,2,1,1,1,0,1.58496250072116,1,1,3,3
"LOC100579034",6.68650052718322,6.6582114827518,6.28540221886225,6.33985000288462,6.88264304936184,6.58496250072116,6.12928301694497,6.08746284125034,5.7279204545632,6.35755200461808,6.4262647547021,6.8703647195834,6.88264304936184,7.38370429247405,6.70043971814109,7.14974711950468,7.01122725542325,7.25738784269265,5.93073733756289,5.35755200461808,6.4093909361377,6.32192809488736,5.16992500144231,5.90689059560852,6.6582114827518,6.84549005094437,7.24792751344359,7.12928301694497,6.90689059560852,7,5.4262647547021,5.75488750216347,5.24792751344359,5.58496250072116,5.55458885167764,5.58496250072116
"LOC408903",9.90689059560852,9.70563238736142,9.88417051910844,10.1421070573025,9.85174904141606,10.0347989625773,9.27146302790437,8.07681559705083,8.52356195605701,8.81698362325538,8.24792751344359,8.15987133677839,9.4655664048094,8.69348695749933,8.7714894695006,8.74483383749955,9.1548181090521,9.03342300153745,7.83920378809694,7.69348695749933,7.48381577726426,7.57742882803575,7.4093909361377,7.57742882803575,9.81538329581354,9.39660478118186,9.16490692667569,8.7515440590891,9.75321674917896,9.35535109642481,7.85798099512757,7.81378119121704,8.04439411935845,8.81698362325538,8.4093909361377,8.35755200461808
"LOC552195",6.62935662007961,6.88264304936184,7.13955135239879,7.10852445677817,7.08746284125034,6.4594316186373,6.71424551766612,6.08746284125034,6.71424551766612,6.6724253419715,6.33985000288462,6.8073549220576,5.55458885167764,5.4262647547021,5.75488750216347,4.64385618977472,5.78135971352466,6.28540221886225,6.5077946401987,5.85798099512757,6.10852445677817,5.55458885167764,6.97727992349992,6.08746284125034,7.16992500144231,6.4262647547021,6.95419631038687,6.62935662007961,7.14974711950468,7.02236781302845,3.70043971814109,4,3.90689059560852,5.04439411935845,4.70043971814109,5.24792751344359
"E75",14.864041016475,14.23451808574,15.0971268237853,14.7136550082363,14.5522488105485,13.6270778405174,14.8705573743264,12.8843613391657,14.5263158340418,13.7607199474656,12.4202234193486,13.1045987535644,13.9924073153485,14.1021397534107,13.8303171298102,13.4656939358628,14.1627060184824,13.8029201985853,13.2304708322047,12.9434305603836,12.6133290543711,12.4067364826917,12.1689854409787,12.3706874068072,14.512493573945,14.1818510677491,13.8560363998192,13.5387951828664,14.3017105255904,14.2620214164331,12.3936585914548,12.9027519448502,12.3278332967503,12.7163907894977,12.7418882727353,12.9355334129507
"LOC725552",12.9134504414581,13.0014081943928,12.7799245019679,13.0816498677,13.0746432406397,12.5277213442845,13.7234476384229,13.7120970510875,13.0858043802781,13.5809651359773,13.6962068690189,13.4743397062324,12.6906527993485,12.7737573721398,12.6361714416359,12.593157658103,13.0532471259124,12.8449018760198,13.9019039380747,13.0753120064604,14.0136716140586,13.5255208090951,13.7186398969543,14.1184544703104,13.0133226734254,13.0292872269682,12.860699032612,12.813781191217,12.8501868376458,12.9112047099772,13.820278702817,13.5277213442845,13.2548809870821,13.5423064225826,13.4535278676818,13.7286645775791
"LOC107963970",9.09803208296053,9.49185309632967,9.16239132875691,7.8073549220576,9.57742882803575,7.98868468677217,11.0986900966736,8.60362634498619,10.0741414627525,7.37503943134692,6.8073549220576,8.78135971352466,7.86418614465428,7.69348695749933,8.2336196767597,6.85798099512757,7.09803208296053,7.38370429247405,8.27146302790437,9.12153351734003,9.35093918154643,6.4262647547021,8.99717948093762,6.4594316186373,7,8.30833903013941,7.03342300153745,7.03342300153745,6.94251450533924,7.13955135239879,8.77478705960117,10.3890935219045,8.32192809488736,6.74146698640115,6.55458885167764,6.10852445677817
"LOC102655476",5.61470984411521,8.14974711950468,8.35755200461808,7.34872815423108,8.06069593168755,9.43254190038826,9.1548181090521,11.2544381482673,6.62935662007961,9.00562454919388,11.4403501192006,9.11374216604919,8.8008998999203,7.96578428466209,7.27612440527424,7.29462074889163,7.15987133677839,7.77478705960117,3.58496250072116,4,0,3,1.58496250072116,3.16992500144231,7.48381577726426,8.66888498426625,7.37503943134692,6.78135971352466,7.29462074889163,7.04439411935845,1,0,0,2,1,2
"LOC102653614",6.58496250072116,6.5077946401987,6.4262647547021,6.61470984411521,6.4757334309664,6.6582114827518,6.4594316186373,6.52356195605701,6,6.33985000288462,6.68650052718322,6.8073549220576,5.97727992349992,5.52356195605701,6.22881869049588,6.02236781302845,6.16992500144231,6.7279204545632,6.58496250072116,5.90689059560852,6.53915881110803,5.90689059560852,6.3037807481771,6.64385618977472,6.35755200461808,6.3037807481771,6.02236781302845,6.32192809488736,6.4093909361377,5.64385618977472,6.59991284218713,7,6.88264304936184,6.78135971352466,7.04439411935845,6.98868468677217
"Cyp314a1",9.09275714091985,9.0389189892923,9.21674585819531,9.06339508128851,9.24317398347295,8.93369065495223,9.44501484586842,9.2336196767597,8.81378119121704,9.12153351734003,9.03617361255349,8.9188632372746,8.16490692667569,7.61470984411521,7.45121111183233,7.6724253419715,7.90086680798075,8.08214904135387,9.90989308377004,8.97441458980553,9.23840473932508,9.15734693536284,9.02513956227851,9.17741953798924,9.06608919045777,8.7515440590891,8.45121111183233,8.5274770060604,8.97154355395077,9,8.52356195605701,8.29001884693262,8.61470984411521,9.17990909001493,9.01680828768655,8.96000193206808
"LOC726758",7.19967234483636,9.45121111183233,9.24792751344359,8.42206476617281,9.34207466799914,9.61654884377899,7.40087943628218,9.72109918870719,8.12412131182919,7.4594316186373,10.2819300269554,7.05528243550119,9.19475685442225,8.93073733756289,7.88874324889826,7.876516946565,8.32192809488736,8.68650052718322,7.05528243550119,4.58496250072116,4.70043971814109,5.4594316186373,4.8073549220576,5.49185309632967,8.73470962022584,9.09275714091985,8.24317398347295,7.84549005094437,7.8703647195834,8.2240016741981,5.04439411935845,4.32192809488736,4.8073549220576,4.95419631038687,4.85798099512757,4.16992500144231
"LOC551835",10.467605550083,10.2761244052742,10.5372184005386,10.7632123668144,10.5323559252888,10.5038257379958,9.93221475196838,9.7797193551434,9.75321674917896,10.103287808412,9.73978060977326,10.12153351734,10.6943578872215,10.7681843247769,10.5989829710361,10.8726748802706,10.7056323873614,10.8634119589416,9.13185696060879,8.77478705960117,9.06608919045777,9.53915881110803,8.66533591718518,8.69348695749933,10.4501802471648,10.3608470841797,10.5961897561444,10.8089641749193,10.7082217300384,10.4898479604393,9.68999797141945,9.76983784362944,9.53915881110803,9.37503943134693,9.81858217748086,9.5018371849023
"LOC408564",6.35755200461808,5.93073733756289,6.39231742277876,6.3037807481771,6.16992500144231,6.32192809488736,5.75488750216347,6.8073549220576,5.8073549220576,5.55458885167764,6.85798099512757,8.89784545600551,5.90689059560852,5.70043971814109,5.78135971352466,5.58496250072116,5.85798099512757,6.4757334309664,9.8073549220576,11.0202855008446,11.7498694273968,9.89784545600551,11.3553510964248,11.0640690803855,6.83289001416474,6.6582114827518,6.59991284218713,6.4594316186373,6.82017896241519,6.59991284218713,8.62570884306447,9.4178525148859,8.73470962022584,9.24317398347295,9.08214904135387,9.4858293087019
"LOC102654158",2.8073549220576,3.16992500144231,1,3,2.58496250072116,4.32192809488736,4.4594316186373,5.49185309632967,2.8073549220576,5.90689059560852,4.39231742277876,5.55458885167764,4.32192809488736,3,3.90689059560852,3,3.8073549220576,3.16992500144231,1,1.58496250072116,2,1.58496250072116,1,1,1.58496250072116,4,2,0,1,1,2,2.8073549220576,3,1.58496250072116,2.58496250072116,0
"LOC724449",7.83920378809694,7.38370429247405,7.62935662007961,7.69348695749933,7.09803208296053,7.56985560833095,7.8008998999203,8.01680828768655,7.58496250072116,7.94836723158468,8.40514146313634,8.31288295528435,7.44294349584873,7.48381577726426,7.01122725542325,7.09803208296053,7.89481776330794,7.22881869049588,9.79766152585376,10.1811522568656,10.2143191208008,9.70735913208088,10.1085244567782,10.2644426002266,7.69348695749933,7.12928301694497,7.82017896241519,7.74146698640115,7.7279204545632,7.92481250360578,9.11113567023471,10.0579917227592,8.7944158663501,8.55074678538324,8.97727992349992,8.85798099512757
